class,compute_time,idx,image,model,image_time,model_size,model_time,prob
forklift,0.079114,561,256Kb,resnet50,1.653667,102541558,0.0,0.6666300296783447
forklift,0.080809,561,256Kb,resnet50,1.6814,102541558,0.0,0.6666300296783447
forklift,0.080785,561,256Kb,resnet50,2.091041,102541558,0.0,0.6666300296783447
forklift,0.078676,561,256Kb,resnet50,1.508389,102541558,0.0,0.6666300296783447
forklift,0.078068,561,256Kb,resnet50,1.494973,102541558,0.0,0.6666300296783447
forklift,0.095404,561,256Kb,resnet50,1.522586,102541558,0.0,0.6666300296783447
forklift,0.080453,561,256Kb,resnet50,1.705361,102541558,0.0,0.6666300296783447
forklift,0.078631,561,256Kb,resnet50,1.31681,102541558,0.0,0.6666300296783447
forklift,0.080084,561,256Kb,resnet50,1.242568,102541558,0.0,0.6666300296783447
forklift,0.096981,561,256Kb,resnet50,1.538008,102541558,0.0,0.6666300296783447
forklift,0.078399,561,256Kb,resnet50,1.528714,102541558,0.0,0.6666300296783447
forklift,0.106341,561,256Kb,resnet50,1.070392,102541558,0.0,0.6666300296783447
forklift,0.078348,561,256Kb,resnet50,1.636252,102541558,0.0,0.6666300296783447
forklift,0.078696,561,256Kb,resnet50,1.690584,102541558,0.0,0.6666300296783447
forklift,0.106096,561,256Kb,resnet50,2.856679,102541558,0.0,0.6666300296783447
forklift,0.078919,561,256Kb,resnet50,1.428896,102541558,0.0,0.6666300296783447
forklift,0.093819,561,256Kb,resnet50,1.600166,102541558,0.0,0.6666300296783447
forklift,0.078519,561,256Kb,resnet50,1.710539,102541558,0.0,0.6666300296783447
forklift,0.078643,561,256Kb,resnet50,1.413985,102541558,0.0,0.6666300296783447
forklift,0.085206,561,256Kb,resnet50,2.071557,102541558,0.0,0.6666300296783447
forklift,0.078686,561,256Kb,resnet50,2.555085,102541558,0.0,0.6666300296783447
forklift,0.101551,561,256Kb,resnet50,1.446894,102541558,0.0,0.6666300296783447
forklift,0.077539,561,256Kb,resnet50,1.405264,102541558,0.0,0.6666300296783447
forklift,0.088141,561,256Kb,resnet50,1.353863,102541558,0.0,0.6666300296783447
forklift,0.085731,561,256Kb,resnet50,1.633507,102541558,0.0,0.6666300296783447
forklift,0.077574,561,256Kb,resnet50,1.615103,102541558,0.0,0.6666300296783447
forklift,0.081042,561,256Kb,resnet50,2.244042,102541558,0.0,0.6666300296783447
forklift,0.078676,561,256Kb,resnet50,1.664712,102541558,0.0,0.6666300296783447
forklift,0.078321,561,256Kb,resnet50,1.550421,102541558,0.0,0.6666300296783447
forklift,0.103073,561,256Kb,resnet50,1.455463,102541558,0.0,0.6666300296783447
forklift,0.078189,561,256Kb,resnet50,1.260229,102541558,0.0,0.6666300296783447
forklift,0.085913,561,256Kb,resnet50,1.514821,102541558,0.0,0.6666300296783447
forklift,0.084262,561,256Kb,resnet50,2.800976,102541558,0.0,0.6666300296783447
forklift,0.078086,561,256Kb,resnet50,2.067417,102541558,0.0,0.6666300296783447
forklift,0.077406,561,256Kb,resnet50,1.207138,102541558,0.0,0.6666300296783447
forklift,0.077446,561,256Kb,resnet50,1.583077,102541558,0.0,0.6666300296783447
forklift,0.078535,561,256Kb,resnet50,1.598577,102541558,0.0,0.6666300296783447
forklift,0.078015,561,256Kb,resnet50,1.563121,102541558,0.0,0.6666300296783447
forklift,0.078647,561,256Kb,resnet50,1.496878,102541558,0.0,0.6666300296783447
forklift,0.078026,561,256Kb,resnet50,1.671613,102541558,0.0,0.6666300296783447
forklift,0.078947,561,256Kb,resnet50,1.642802,102541558,0.0,0.6666300296783447
forklift,0.07744,561,256Kb,resnet50,1.234795,102541558,0.0,0.6666300296783447
forklift,0.078135,561,256Kb,resnet50,1.219247,102541558,0.0,0.6666300296783447
forklift,0.077306,561,256Kb,resnet50,1.254207,102541558,0.0,0.6666300296783447
forklift,0.078057,561,256Kb,resnet50,1.579371,102541558,0.0,0.6666300296783447
forklift,0.077924,561,256Kb,resnet50,1.518656,102541558,0.0,0.6666300296783447
forklift,0.080533,561,256Kb,resnet50,1.459634,102541558,0.0,0.6666300296783447
forklift,0.094221,561,256Kb,resnet50,1.477735,102541558,0.0,0.6666300296783447
forklift,0.078323,561,256Kb,resnet50,1.301467,102541558,0.0,0.6666300296783447
forklift,0.079972,561,256Kb,resnet50,1.614211,102541558,0.0,0.6666300296783447
forklift,0.079786,561,256Kb,resnet50,2.068737,102541558,0.0,0.6666300296783447
forklift,0.078526,561,256Kb,resnet50,1.503937,102541558,0.0,0.6666300296783447
forklift,0.078056,561,256Kb,resnet50,1.638954,102541558,0.0,0.6666300296783447
forklift,0.079952,561,256Kb,resnet50,1.477362,102541558,0.0,0.6666300296783447
forklift,0.078724,561,256Kb,resnet50,1.224331,102541558,0.0,0.6666300296783447
forklift,0.078045,561,256Kb,resnet50,1.255616,102541558,0.0,0.6666300296783447
forklift,0.078884,561,256Kb,resnet50,1.571814,102541558,0.0,0.6666300296783447
forklift,0.08045,561,256Kb,resnet50,1.644146,102541558,0.0,0.6666300296783447
forklift,0.083755,561,256Kb,resnet50,1.589572,102541558,0.0,0.6666300296783447
forklift,0.081385,561,256Kb,resnet50,1.323998,102541558,0.0,0.6666300296783447
forklift,0.078211,561,256Kb,resnet50,1.587308,102541558,0.0,0.6666300296783447
forklift,0.07779,561,256Kb,resnet50,2.064945,102541558,0.0,0.6666300296783447
forklift,0.078315,561,256Kb,resnet50,1.290076,102541558,0.0,0.6666300296783447
forklift,0.080965,561,256Kb,resnet50,1.29946,102541558,0.0,0.6666300296783447
forklift,0.077955,561,256Kb,resnet50,1.59316,102541558,0.0,0.6666300296783447
forklift,0.079013,561,256Kb,resnet50,1.699849,102541558,0.0,0.6666300296783447
forklift,0.078217,561,256Kb,resnet50,1.536164,102541558,0.0,0.6666300296783447
forklift,0.077704,561,256Kb,resnet50,1.383739,102541558,0.0,0.6666300296783447
forklift,0.077995,561,256Kb,resnet50,1.692289,102541558,0.0,0.6666300296783447
forklift,0.078405,561,256Kb,resnet50,1.311067,102541558,0.0,0.6666300296783447
forklift,0.082042,561,256Kb,resnet50,1.612049,102541558,0.0,0.6666300296783447
forklift,0.077893,561,256Kb,resnet50,1.691198,102541558,0.0,0.6666300296783447
forklift,0.078663,561,256Kb,resnet50,1.318916,102541558,0.0,0.6666300296783447
forklift,0.102637,561,256Kb,resnet50,1.533494,102541558,0.0,0.6666300296783447
forklift,0.106493,561,256Kb,resnet50,1.73439,102541558,0.0,0.6666300296783447
forklift,0.078019,561,256Kb,resnet50,1.570192,102541558,0.0,0.6666300296783447
forklift,0.082377,561,256Kb,resnet50,1.605504,102541558,0.0,0.6666300296783447
forklift,0.077997,561,256Kb,resnet50,1.535249,102541558,0.0,0.6666300296783447
forklift,0.081541,561,256Kb,resnet50,1.636627,102541558,0.0,0.6666300296783447
forklift,0.079115,561,256Kb,resnet50,1.633011,102541558,0.0,0.6666300296783447
forklift,0.079153,561,256Kb,resnet50,1.405617,102541558,0.0,0.6666300296783447
forklift,0.078906,561,256Kb,resnet50,1.436247,102541558,0.0,0.6666300296783447
forklift,0.086056,561,256Kb,resnet50,1.455235,102541558,0.0,0.6666300296783447
forklift,0.079055,561,256Kb,resnet50,1.437359,102541558,0.0,0.6666300296783447
forklift,0.098655,561,256Kb,resnet50,1.511237,102541558,0.0,0.6666300296783447
forklift,0.086876,561,256Kb,resnet50,1.536984,102541558,0.0,0.6666300296783447
forklift,0.080107,561,256Kb,resnet50,1.253268,102541558,0.0,0.6666300296783447
forklift,0.080247,561,256Kb,resnet50,1.533787,102541558,0.0,0.6666300296783447
forklift,0.078988,561,256Kb,resnet50,1.729559,102541558,0.0,0.6666300296783447
forklift,0.103881,561,256Kb,resnet50,1.417941,102541558,0.0,0.6666300296783447
forklift,0.095474,561,256Kb,resnet50,1.415341,102541558,0.0,0.6666300296783447
forklift,0.078525,561,256Kb,resnet50,1.65825,102541558,0.0,0.6666300296783447
forklift,0.102003,561,256Kb,resnet50,1.245712,102541558,0.0,0.6666300296783447
forklift,0.089882,561,256Kb,resnet50,1.48924,102541558,0.0,0.6666300296783447
forklift,0.079016,561,256Kb,resnet50,1.577884,102541558,0.0,0.6666300296783447
forklift,0.204427,561,256Kb,resnet152,1.655261,241671866,1.258562,0.9808876514434814
forklift,0.176992,561,256Kb,resnet152,1.259313,241671866,0.0,0.9808876514434814
forklift,0.171282,561,256Kb,resnet152,1.517668,241671866,0.0,0.9808876514434814
forklift,0.172189,561,256Kb,resnet152,1.459448,241671866,0.0,0.9808876514434814
forklift,0.174862,561,256Kb,resnet152,1.535877,241671866,0.0,0.9808876514434814
forklift,0.176557,561,256Kb,resnet152,1.53904,241671866,0.0,0.9808876514434814
forklift,0.170875,561,256Kb,resnet152,1.549366,241671866,0.0,0.9808876514434814
forklift,0.178712,561,256Kb,resnet152,1.386042,241671866,0.0,0.9808876514434814
forklift,0.17178,561,256Kb,resnet152,1.418947,241671866,0.0,0.9808876514434814
forklift,0.17044,561,256Kb,resnet152,1.396537,241671866,0.0,0.9808876514434814
forklift,0.174419,561,256Kb,resnet152,1.492369,241671866,0.0,0.9808876514434814
forklift,0.171992,561,256Kb,resnet152,1.595953,241671866,0.0,0.9808876514434814
forklift,0.171105,561,256Kb,resnet152,1.471421,241671866,0.0,0.9808876514434814
forklift,0.171833,561,256Kb,resnet152,1.278689,241671866,0.0,0.9808876514434814
forklift,0.245622,561,256Kb,resnet152,1.518213,241671866,0.0,0.9808876514434814
forklift,0.18308,561,256Kb,resnet152,1.379729,241671866,0.0,0.9808876514434814
forklift,0.171283,561,256Kb,resnet152,1.614773,241671866,0.0,0.9808876514434814
forklift,0.170914,561,256Kb,resnet152,1.414542,241671866,0.0,0.9808876514434814
forklift,0.210077,561,256Kb,resnet152,1.265018,241671866,0.0,0.9808876514434814
forklift,0.214529,561,256Kb,resnet152,1.409154,241671866,0.0,0.9808876514434814
forklift,0.171949,561,256Kb,resnet152,2.029893,241671866,0.0,0.9808876514434814
forklift,0.172729,561,256Kb,resnet152,1.618409,241671866,0.0,0.9808876514434814
forklift,0.17061,561,256Kb,resnet152,1.353622,241671866,0.0,0.9808876514434814
forklift,0.171681,561,256Kb,resnet152,1.59056,241671866,0.0,0.9808876514434814
forklift,0.171793,561,256Kb,resnet152,1.642968,241671866,0.0,0.9808876514434814
forklift,0.169624,561,256Kb,resnet152,1.863027,241671866,0.0,0.9808876514434814
forklift,0.213736,561,256Kb,resnet152,1.73676,241671866,0.0,0.9808876514434814
forklift,0.1754,561,256Kb,resnet152,1.490748,241671866,0.0,0.9808876514434814
forklift,0.17847,561,256Kb,resnet152,1.33839,241671866,0.0,0.9808876514434814
forklift,0.180662,561,256Kb,resnet152,1.515847,241671866,0.0,0.9808876514434814
forklift,0.17648,561,256Kb,resnet152,1.295935,241671866,0.0,0.9808876514434814
forklift,0.172272,561,256Kb,resnet152,1.392181,241671866,0.0,0.9808876514434814
forklift,0.178747,561,256Kb,resnet152,1.61176,241671866,0.0,0.9808876514434814
forklift,0.172932,561,256Kb,resnet152,1.511382,241671866,0.0,0.9808876514434814
forklift,0.182491,561,256Kb,resnet152,1.402339,241671866,0.0,0.9808876514434814
forklift,0.174701,561,256Kb,resnet152,1.356098,241671866,0.0,0.9808876514434814
forklift,0.169834,561,256Kb,resnet152,1.419067,241671866,0.0,0.9808876514434814
forklift,0.170823,561,256Kb,resnet152,1.58249,241671866,0.0,0.9808876514434814
forklift,0.17037,561,256Kb,resnet152,1.317532,241671866,0.0,0.9808876514434814
forklift,0.203063,561,256Kb,resnet152,1.465276,241671866,0.0,0.9808876514434814
forklift,0.172235,561,256Kb,resnet152,1.685718,241671866,0.0,0.9808876514434814
forklift,0.169981,561,256Kb,resnet152,1.541652,241671866,0.0,0.9808876514434814
forklift,0.20908,561,256Kb,resnet152,1.245063,241671866,0.0,0.9808876514434814
forklift,0.176259,561,256Kb,resnet152,1.294656,241671866,0.0,0.9808876514434814
forklift,0.1693,561,256Kb,resnet152,1.32476,241671866,0.0,0.9808876514434814
forklift,0.172845,561,256Kb,resnet152,1.428059,241671866,0.0,0.9808876514434814
forklift,0.172008,561,256Kb,resnet152,1.551528,241671866,0.0,0.9808876514434814
forklift,0.173525,561,256Kb,resnet152,1.264835,241671866,0.0,0.9808876514434814
forklift,0.236046,561,256Kb,resnet152,1.441313,241671866,0.0,0.9808876514434814
forklift,0.181969,561,256Kb,resnet152,1.691998,241671866,0.0,0.9808876514434814
forklift,0.16943,561,256Kb,resnet152,1.745971,241671866,0.0,0.9808876514434814
forklift,0.170548,561,256Kb,resnet152,1.436009,241671866,0.0,0.9808876514434814
forklift,0.172572,561,256Kb,resnet152,1.479185,241671866,0.0,0.9808876514434814
forklift,0.189068,561,256Kb,resnet152,1.424937,241671866,0.0,0.9808876514434814
forklift,0.215598,561,256Kb,resnet152,1.445048,241671866,0.0,0.9808876514434814
forklift,0.172016,561,256Kb,resnet152,1.304311,241671866,0.0,0.9808876514434814
forklift,0.175331,561,256Kb,resnet152,1.318483,241671866,0.0,0.9808876514434814
forklift,0.201387,561,256Kb,resnet152,1.599887,241671866,0.0,0.9808876514434814
forklift,0.179489,561,256Kb,resnet152,1.294775,241671866,0.0,0.9808876514434814
forklift,0.17088,561,256Kb,resnet152,1.41345,241671866,0.0,0.9808876514434814
forklift,0.173011,561,256Kb,resnet152,1.434279,241671866,0.0,0.9808876514434814
forklift,0.17242,561,256Kb,resnet152,1.493263,241671866,0.0,0.9808876514434814
forklift,0.169484,561,256Kb,resnet152,1.502547,241671866,0.0,0.9808876514434814
forklift,0.173399,561,256Kb,resnet152,1.260893,241671866,0.0,0.9808876514434814
forklift,0.19939,561,256Kb,resnet152,1.252087,241671866,0.0,0.9808876514434814
forklift,0.17029,561,256Kb,resnet152,1.567754,241671866,0.0,0.9808876514434814
forklift,0.197974,561,256Kb,resnet152,1.526719,241671866,0.0,0.9808876514434814
forklift,0.239519,561,256Kb,resnet152,1.464147,241671866,0.0,0.9808876514434814
forklift,0.177419,561,256Kb,resnet152,1.597662,241671866,0.0,0.9808876514434814
forklift,0.171895,561,256Kb,resnet152,1.437697,241671866,0.0,0.9808876514434814
forklift,0.179256,561,256Kb,resnet152,1.512988,241671866,0.0,0.9808876514434814
forklift,0.172218,561,256Kb,resnet152,1.497291,241671866,0.0,0.9808876514434814
forklift,0.179338,561,256Kb,resnet152,1.478434,241671866,0.0,0.9808876514434814
forklift,0.171027,561,256Kb,resnet152,1.500034,241671866,0.0,0.9808876514434814
forklift,0.179574,561,256Kb,resnet152,1.364038,241671866,0.0,0.9808876514434814
forklift,0.170837,561,256Kb,resnet152,1.595206,241671866,0.0,0.9808876514434814
forklift,0.193265,561,256Kb,resnet152,1.600466,241671866,0.0,0.9808876514434814
forklift,0.172775,561,256Kb,resnet152,1.431469,241671866,0.0,0.9808876514434814
forklift,0.171457,561,256Kb,resnet152,1.468246,241671866,0.0,0.9808876514434814
forklift,0.175944,561,256Kb,resnet152,1.578859,241671866,0.0,0.9808876514434814
forklift,0.172858,561,256Kb,resnet152,1.588027,241671866,0.0,0.9808876514434814
forklift,0.173327,561,256Kb,resnet152,1.548833,241671866,0.0,0.9808876514434814
forklift,0.178044,561,256Kb,resnet152,1.543603,241671866,0.0,0.9808876514434814
forklift,0.172506,561,256Kb,resnet152,1.549984,241671866,0.0,0.9808876514434814
forklift,0.170972,561,256Kb,resnet152,1.71117,241671866,0.0,0.9808876514434814
forklift,0.17242,561,256Kb,resnet152,1.647295,241671866,0.0,0.9808876514434814
forklift,0.171946,561,256Kb,resnet152,1.52099,241671866,0.0,0.9808876514434814
forklift,0.171831,561,256Kb,resnet152,1.571717,241671866,0.0,0.9808876514434814
forklift,0.177762,561,256Kb,resnet152,2.671664,241671866,0.0,0.9808876514434814
forklift,0.214804,561,256Kb,resnet152,1.537865,241671866,0.0,0.9808876514434814
forklift,0.188284,561,256Kb,resnet152,1.483502,241671866,0.0,0.9808876514434814
forklift,0.171156,561,256Kb,resnet152,1.322844,241671866,0.0,0.9808876514434814
forklift,0.170724,561,256Kb,resnet152,1.299052,241671866,0.0,0.9808876514434814
forklift,0.179884,561,256Kb,resnet152,1.403869,241671866,0.0,0.9808876514434814
forklift,0.172589,561,256Kb,resnet152,1.945927,241671866,0.0,0.9808876514434814
forklift,0.243507,561,256Kb,resnet152,1.523245,241671866,0.0,0.9808876514434814
forklift,0.206589,561,256Kb,resnet152,1.166508,241671866,0.0,0.9808876514434814
forklift,0.185704,561,256Kb,resnet152,1.624119,241671866,0.0,0.9808876514434814
forklift,0.173735,561,256Kb,resnet152,1.537749,241671866,0.0,0.9808876514434814
forklift,0.185963,561,256Kb,resnet152,1.520636,241671866,0.0,0.9808876514434814
horned_viper,0.074652,66,1Mb,resnet18,1.765537,46835260,0.218391,0.4339834153652191
horned_viper,0.056188,66,1Mb,resnet18,2.958559,46835260,0.0,0.4339834153652191
horned_viper,0.066382,66,1Mb,resnet18,1.734258,46835260,0.0,0.4339834153652191
horned_viper,0.056302,66,1Mb,resnet18,2.211396,46835260,0.0,0.4339834153652191
horned_viper,0.055526,66,1Mb,resnet18,2.380004,46835260,0.0,0.4339834153652191
horned_viper,0.05538,66,1Mb,resnet18,2.620278,46835260,0.0,0.4339834153652191
horned_viper,0.055682,66,1Mb,resnet18,1.849231,46835260,0.0,0.4339834153652191
horned_viper,0.055499,66,1Mb,resnet18,1.714022,46835260,0.0,0.4339834153652191
horned_viper,0.056184,66,1Mb,resnet18,4.077092,46835260,0.0,0.4339834153652191
horned_viper,0.056067,66,1Mb,resnet18,2.514505,46835260,0.0,0.4339834153652191
horned_viper,0.055232,66,1Mb,resnet18,2.310241,46835260,0.0,0.4339834153652191
horned_viper,0.055325,66,1Mb,resnet18,1.473841,46835260,0.0,0.4339834153652191
horned_viper,0.056776,66,1Mb,resnet18,2.542694,46835260,0.0,0.4339834153652191
horned_viper,0.055151,66,1Mb,resnet18,2.79327,46835260,0.0,0.4339834153652191
horned_viper,0.056284,66,1Mb,resnet18,1.756072,46835260,0.0,0.4339834153652191
horned_viper,0.065811,66,1Mb,resnet18,3.246894,46835260,0.0,0.4339834153652191
horned_viper,0.055231,66,1Mb,resnet18,1.690977,46835260,0.0,0.4339834153652191
horned_viper,0.065664,66,1Mb,resnet18,3.88105,46835260,0.0,0.4339834153652191
horned_viper,0.054814,66,1Mb,resnet18,2.117096,46835260,0.0,0.4339834153652191
horned_viper,0.055813,66,1Mb,resnet18,2.914566,46835260,0.0,0.4339834153652191
horned_viper,0.068556,66,1Mb,resnet18,3.000096,46835260,0.0,0.4339834153652191
horned_viper,0.067481,66,1Mb,resnet18,2.283782,46835260,0.0,0.4339834153652191
horned_viper,0.055029,66,1Mb,resnet18,1.895396,46835260,0.0,0.4339834153652191
horned_viper,0.055345,66,1Mb,resnet18,1.751069,46835260,0.0,0.4339834153652191
horned_viper,0.05776,66,1Mb,resnet18,1.453405,46835260,0.0,0.4339834153652191
horned_viper,0.057041,66,1Mb,resnet18,1.390129,46835260,0.0,0.4339834153652191
horned_viper,0.054663,66,1Mb,resnet18,1.620733,46835260,0.0,0.4339834153652191
horned_viper,0.055631,66,1Mb,resnet18,1.699643,46835260,0.0,0.4339834153652191
horned_viper,0.05519,66,1Mb,resnet18,2.809278,46835260,0.0,0.4339834153652191
horned_viper,0.055259,66,1Mb,resnet18,2.459927,46835260,0.0,0.4339834153652191
horned_viper,0.066082,66,1Mb,resnet18,2.615505,46835260,0.0,0.4339834153652191
horned_viper,0.066543,66,1Mb,resnet18,2.563003,46835260,0.0,0.4339834153652191
horned_viper,0.065929,66,1Mb,resnet18,1.970033,46835260,0.0,0.4339834153652191
horned_viper,0.065781,66,1Mb,resnet18,2.548616,46835260,0.0,0.4339834153652191
horned_viper,0.055957,66,1Mb,resnet18,2.003788,46835260,0.0,0.4339834153652191
horned_viper,0.058534,66,1Mb,resnet18,5.195977,46835260,0.0,0.4339834153652191
horned_viper,0.055682,66,1Mb,resnet18,2.2086,46835260,0.0,0.4339834153652191
horned_viper,0.06427,66,1Mb,resnet18,2.535008,46835260,0.0,0.4339834153652191
horned_viper,0.05502,66,1Mb,resnet18,3.272526,46835260,0.0,0.4339834153652191
horned_viper,0.056847,66,1Mb,resnet18,1.819156,46835260,0.0,0.4339834153652191
horned_viper,0.055761,66,1Mb,resnet18,2.493922,46835260,0.0,0.4339834153652191
horned_viper,0.054582,66,1Mb,resnet18,2.510347,46835260,0.0,0.4339834153652191
horned_viper,0.056342,66,1Mb,resnet18,2.805386,46835260,0.0,0.4339834153652191
horned_viper,0.055472,66,1Mb,resnet18,1.760682,46835260,0.0,0.4339834153652191
horned_viper,0.055638,66,1Mb,resnet18,2.324798,46835260,0.0,0.4339834153652191
horned_viper,0.055961,66,1Mb,resnet18,1.888138,46835260,0.0,0.4339834153652191
horned_viper,0.065822,66,1Mb,resnet18,2.196838,46835260,0.0,0.4339834153652191
horned_viper,0.079818,66,1Mb,resnet18,2.180997,46835260,0.0,0.4339834153652191
horned_viper,0.06568,66,1Mb,resnet18,2.562023,46835260,0.0,0.4339834153652191
horned_viper,0.065067,66,1Mb,resnet18,2.546968,46835260,0.0,0.4339834153652191
horned_viper,0.055372,66,1Mb,resnet18,2.454417,46835260,0.0,0.4339834153652191
horned_viper,0.055007,66,1Mb,resnet18,2.603044,46835260,0.0,0.4339834153652191
horned_viper,0.063245,66,1Mb,resnet18,3.43529,46835260,0.0,0.4339834153652191
horned_viper,0.05477,66,1Mb,resnet18,3.437481,46835260,0.0,0.4339834153652191
horned_viper,0.056011,66,1Mb,resnet18,1.730335,46835260,0.0,0.4339834153652191
horned_viper,0.055329,66,1Mb,resnet18,4.408336,46835260,0.0,0.4339834153652191
horned_viper,0.054892,66,1Mb,resnet18,2.484287,46835260,0.0,0.4339834153652191
horned_viper,0.066467,66,1Mb,resnet18,2.045965,46835260,0.0,0.4339834153652191
horned_viper,0.065586,66,1Mb,resnet18,1.709691,46835260,0.0,0.4339834153652191
horned_viper,0.056159,66,1Mb,resnet18,2.298946,46835260,0.0,0.4339834153652191
horned_viper,0.067683,66,1Mb,resnet18,4.152252,46835260,0.0,0.4339834153652191
horned_viper,0.054626,66,1Mb,resnet18,2.531743,46835260,0.0,0.4339834153652191
horned_viper,0.05646,66,1Mb,resnet18,2.544786,46835260,0.0,0.4339834153652191
horned_viper,0.068801,66,1Mb,resnet18,1.746907,46835260,0.0,0.4339834153652191
horned_viper,0.066275,66,1Mb,resnet18,2.650614,46835260,0.0,0.4339834153652191
horned_viper,0.065809,66,1Mb,resnet18,2.53416,46835260,0.0,0.4339834153652191
horned_viper,0.055484,66,1Mb,resnet18,4.176761,46835260,0.0,0.4339834153652191
horned_viper,0.055295,66,1Mb,resnet18,2.588325,46835260,0.0,0.4339834153652191
horned_viper,0.058069,66,1Mb,resnet18,2.409071,46835260,0.0,0.4339834153652191
horned_viper,0.057505,66,1Mb,resnet18,3.215614,46835260,0.0,0.4339834153652191
horned_viper,0.058239,66,1Mb,resnet18,2.872978,46835260,0.0,0.4339834153652191
horned_viper,0.056002,66,1Mb,resnet18,2.627581,46835260,0.0,0.4339834153652191
horned_viper,0.055491,66,1Mb,resnet18,2.382195,46835260,0.0,0.4339834153652191
horned_viper,0.056712,66,1Mb,resnet18,1.439489,46835260,0.0,0.4339834153652191
horned_viper,0.069885,66,1Mb,resnet18,2.365238,46835260,0.0,0.4339834153652191
horned_viper,0.065956,66,1Mb,resnet18,1.61323,46835260,0.0,0.4339834153652191
horned_viper,0.065554,66,1Mb,resnet18,1.519628,46835260,0.0,0.4339834153652191
horned_viper,0.066175,66,1Mb,resnet18,2.492224,46835260,0.0,0.4339834153652191
horned_viper,0.055095,66,1Mb,resnet18,3.096091,46835260,0.0,0.4339834153652191
horned_viper,0.066249,66,1Mb,resnet18,2.368028,46835260,0.0,0.4339834153652191
horned_viper,0.065982,66,1Mb,resnet18,1.558806,46835260,0.0,0.4339834153652191
horned_viper,0.066469,66,1Mb,resnet18,1.900893,46835260,0.0,0.4339834153652191
horned_viper,0.055237,66,1Mb,resnet18,2.336502,46835260,0.0,0.4339834153652191
horned_viper,0.067078,66,1Mb,resnet18,1.450584,46835260,0.0,0.4339834153652191
horned_viper,0.06504,66,1Mb,resnet18,2.399024,46835260,0.0,0.4339834153652191
horned_viper,0.055657,66,1Mb,resnet18,1.67565,46835260,0.0,0.4339834153652191
horned_viper,0.0667,66,1Mb,resnet18,1.548796,46835260,0.0,0.4339834153652191
horned_viper,0.066278,66,1Mb,resnet18,1.787199,46835260,0.0,0.4339834153652191
horned_viper,0.067233,66,1Mb,resnet18,2.638305,46835260,0.0,0.4339834153652191
horned_viper,0.070028,66,1Mb,resnet18,1.591904,46835260,0.0,0.4339834153652191
horned_viper,0.06627,66,1Mb,resnet18,2.371435,46835260,0.0,0.4339834153652191
horned_viper,0.065636,66,1Mb,resnet18,2.841517,46835260,0.0,0.4339834153652191
horned_viper,0.068752,66,1Mb,resnet18,1.649073,46835260,0.0,0.4339834153652191
horned_viper,0.066629,66,1Mb,resnet18,2.612806,46835260,0.0,0.4339834153652191
horned_viper,0.055549,66,1Mb,resnet18,2.669501,46835260,0.0,0.4339834153652191
horned_viper,0.059785,66,1Mb,resnet18,2.740267,46835260,0.0,0.4339834153652191
horned_viper,0.066678,66,1Mb,resnet18,1.91901,46835260,0.0,0.4339834153652191
horned_viper,0.066346,66,1Mb,resnet18,2.392935,46835260,0.0,0.4339834153652191
horned_viper,0.066289,66,1Mb,resnet18,1.694895,46835260,0.0,0.4339834153652191
horned_viper,0.066097,66,1Mb,resnet18,2.991959,46835260,0.0,0.4339834153652191
horned_viper,0.092679,66,1Mb,resnet34,2.521105,87327900,0.411077,0.36865201592445374
horned_viper,0.079457,66,1Mb,resnet34,2.512075,87327900,0.0,0.36865201592445374
horned_viper,0.087245,66,1Mb,resnet34,2.387723,87327900,0.0,0.36865201592445374
horned_viper,0.093267,66,1Mb,resnet34,2.605807,87327900,0.0,0.36865201592445374
horned_viper,0.102034,66,1Mb,resnet34,2.355899,87327900,0.0,0.36865201592445374
horned_viper,0.076833,66,1Mb,resnet34,2.605317,87327900,0.0,0.36865201592445374
horned_viper,0.097174,66,1Mb,resnet34,1.786395,87327900,0.0,0.36865201592445374
horned_viper,0.077617,66,1Mb,resnet34,2.290883,87327900,0.0,0.36865201592445374
horned_viper,0.09843,66,1Mb,resnet34,2.141285,87327900,0.0,0.36865201592445374
horned_viper,0.093919,66,1Mb,resnet34,2.474585,87327900,0.0,0.36865201592445374
horned_viper,0.077854,66,1Mb,resnet34,2.468683,87327900,0.0,0.36865201592445374
horned_viper,0.076806,66,1Mb,resnet34,1.82325,87327900,0.0,0.36865201592445374
horned_viper,0.080779,66,1Mb,resnet34,2.504174,87327900,0.0,0.36865201592445374
horned_viper,0.082642,66,1Mb,resnet34,1.601366,87327900,0.0,0.36865201592445374
horned_viper,0.103041,66,1Mb,resnet34,1.664322,87327900,0.0,0.36865201592445374
horned_viper,0.099132,66,1Mb,resnet34,3.021568,87327900,0.0,0.36865201592445374
horned_viper,0.097562,66,1Mb,resnet34,1.892902,87327900,0.0,0.36865201592445374
horned_viper,0.079744,66,1Mb,resnet34,2.405231,87327900,0.0,0.36865201592445374
horned_viper,0.098936,66,1Mb,resnet34,3.163163,87327900,0.0,0.36865201592445374
horned_viper,0.098983,66,1Mb,resnet34,3.727157,87327900,0.0,0.36865201592445374
horned_viper,0.088884,66,1Mb,resnet34,1.788238,87327900,0.0,0.36865201592445374
horned_viper,0.0806,66,1Mb,resnet34,1.956773,87327900,0.0,0.36865201592445374
horned_viper,0.077473,66,1Mb,resnet34,2.912625,87327900,0.0,0.36865201592445374
horned_viper,0.082065,66,1Mb,resnet34,2.794139,87327900,0.0,0.36865201592445374
